   53720.118100000000        17.706000000000000        1.4999999999999999E-002
   53721.096709999998        17.773000000000000        1.4000000000000000E-002
   53726.151709999998        18.231999999999999        1.7000000000000001E-002
   53728.161240000001        18.433000000000000        1.7999999999999999E-002
   53737.118450000002        19.329000000000001        3.4000000000000002E-002
   53738.121550000003        19.398000000000000        2.7000000000000000E-002
   53745.070000000000        20.007999999999999        5.8000000000000003E-002
   53748.118380000000        20.140999999999998        9.1999999999999998E-002
   53752.109960000002        20.187000000000001        5.6000000000000001E-002
   53761.085579999999        20.463999999999999        4.2000000000000003E-002
   53763.031990000003        20.518999999999998        4.9000000000000002E-002
   53765.028599999998        20.518000000000001        4.3999999999999997E-002
   53771.028389999999        20.643999999999998        7.4999999999999997E-002
   53774.024879999997        20.661000000000001       0.12000000000000000     
   53783.016669999997        20.690999999999999        7.0999999999999994E-002
   53788.028520000000        20.850000000000001        5.5000000000000000E-002
   53799.003559999997        20.997000000000000        9.6000000000000002E-002
