   53639.357150000003        15.869000000000000        6.0000000000000001E-003
   53641.357940000002        15.573000000000000        6.0000000000000001E-003
   53644.347090000003        15.321999999999999        6.0000000000000001E-003
   53655.324690000001        15.779000000000000        6.0000000000000001E-003
   53659.277320000001        16.256000000000000        7.0000000000000001E-003
   53663.297939999997        16.782000000000000        5.0000000000000001E-003
   53665.322070000002        17.042999999999999        8.9999999999999993E-003
   53666.280809999997        17.148000000000000        8.9999999999999993E-003
   53669.311770000000        17.521000000000001        8.9999999999999993E-003
   53671.320780000002        17.718000000000000        8.9999999999999993E-003
   53673.307139999997        17.864999999999998        8.9999999999999993E-003
   53675.327760000000        17.984999999999999        1.2000000000000000E-002
   53682.312189999997        18.306999999999999        2.0000000000000000E-002
   53683.302199999998        18.355000000000000        1.0999999999999999E-002
   53687.269509999998        18.451000000000001        2.4000000000000000E-002
   53689.297440000002        18.486000000000001        3.2000000000000001E-002
   53690.319439999999        18.568999999999999        4.2000000000000003E-002
   53694.314339999997        18.611000000000001        2.7000000000000000E-002
   53698.260100000000        18.681000000000001        2.1999999999999999E-002
   53699.253810000002        18.696000000000002        1.7999999999999999E-002
   53702.248430000000        18.797999999999998        1.7999999999999999E-002
   53712.227740000002        18.920999999999999        2.0000000000000000E-002
   53721.203159999997        19.085999999999999        5.6000000000000001E-002
   53730.240080000003        19.213000000000001        2.5000000000000001E-002
