   53682.107750000003        18.545999999999999        2.3000000000000000E-002
   53683.105100000001        18.510999999999999        1.6000000000000000E-002
   53684.139990000003        18.518000000000001        1.7000000000000001E-002
   53687.123659999997        18.552000000000000        3.1000000000000000E-002
   53690.124770000002        18.683000000000000        4.2999999999999997E-002
   53694.172540000000        18.931000000000001        2.0000000000000000E-002
   53695.152269999999        18.998999999999999        1.7999999999999999E-002
   53698.105810000001        19.260000000000002        2.1999999999999999E-002
   53703.132120000002        19.777000000000001        2.5999999999999999E-002
   53707.164870000001        20.215000000000000        3.2000000000000001E-002
   53722.090250000001        21.254999999999999       0.11200000000000000     
   53728.124309999999        21.629000000000001        7.6999999999999999E-002
