53266.00009	18.515	
53266.99341	17.889	
53267.99226	17.381	
53269.04160	99.900	
53270.03686	99.900	
53270.99156	16.499	
53271.99631	16.339	
53273.00831	16.207	
53273.98781	16.126	
53274.98553	16.128	
53276.05834	16.086	
53276.98285	16.077 
